user_id,product_name,size,review_text,review_date,size_tag,brightness_tag,color_tag,ball_of_foot_tag,comfort_tag
LV.5 레이얀,핸드볼 스페지알 - 핑크 / IF6561,230,"비운의 발볼러로써 보통 230을 많이 신고 발볼이 좁게 나온 신발은 무.적.권. 반업~1업 필수임

작년 버뮤다 핑크 재입고되었을때 고민하다 놓쳐 핑크운동화 구매는 포기상태였으나 주말에 스페지알 재고를 보고 바로 결재함
하루동안 블x그, 크x 등의 리뷰를 거의 다 읽고도 사이즈에 확신이 없었음 225와 230중 고민하다 일단 230신어보고 너무 크면 교환할 생각으로 230으로 주문함

일요일 주문 월요일 칼배송받고 신어본 결과 크게 나온 신발이긴 함
길이가 길어서 크지만 발볼에 맞춰서 신발을 선택하는 발볼러이기때문에 230으로 구매결정함

길이가 길고 폭이 좁은 디자인이라
칼발소유자들은 반사이즈나 일사이즈 다운
발볼러들은 정사이즈 가면 될듯함
본인보다 발볼이 좁다면 반다운해도될듯??

*본인스펙*
발길이 22.6(오) 22.5(왼) / 발볼 8.5(오) 8.7(왼)",2024.01.08,커요,밝아요,흐려요,좁아요,적당해요
LV.5 낙관적인라임쿠션,핸드볼 스페지알 - 핑크 / IF6561,240,진심 갸이뻐요 색감 실물이 미쳤고 스웨이드라 때타는건 어쩔수없을듯 평소 245신는데 240샀고 240도 충분히 넉넉하게 맞아요 반사이즈 다운하시길,2024.01.08,커요,보통이에요,보통이에요,보통이에요,적당해요
LV.7 수수깡수달,핸드볼 스페지알 - 핑크 / IF6561,250,다른 사이트에는 사이즈가 없어서 못 샀는데 무신사에 입고되자마자 샀어요! 치마 보다는 통넓은 바지나 스웻팬츠에 입기 좋은 것 같아요.,2024.02.10,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.8 miyashita,핸드볼 스페지알 - 핑크 / IF6561,270,제품도 아주 마음에 들고 너무 좋은 가격에 샀습니다,2024.01.05,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.4 네오이,핸드볼 스페지알 - 핑크 / IF6561,230,색감 너무 예쁘고 청바지에 입어도 예뿝니다 은근 코디하기 유용해요,2024.02.04,커요,보통이에요,선명해요,보통이에요,적당해요
LV.5 윤찬.,핸드볼 스페지알 - 핑크 / IF6561,270,남자가 신어도 전혀 부담스러운 핑크 컬러가 아닌 무난한 이쁜 핑크 컬러인 거 같아요,2024.01.26,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 17842,핸드볼 스페지알 - 핑크 / IF6561,235,아 신발 너무 마음에 들어요 실물이 깡패에요 배송도 짱,2024.02.13,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.3 지유1221,핸드볼 스페지알 - 핑크 / IF6561,225,"이거 공홈에 사이즈 다 빠지고 없어서 무신사 보니까 사이즈가 있네요! 제가 사고나니 품절... 가젤볼드 사려다가 이거 샀는데 가젤보다 더 편하고 핑크 색감 넘 예쁘게 뽑은거 같아요 ☺️🫶🏻 반스 230정도 맞게 신고 뉴발이나 이런것들은 235정도 신는데 10단위정도 줄이니 딱이에요 발볼 좁은편이고 발등 없는 사람은 10단위 줄이세요!! 굽도 적당하고 푹신하고 오자마자 담날 바로 신었어요:)
여름 빼고 데일리로 잘 신을것 같네요 담에 다른색상도 사야겠어요",2024.01.12,커요,보통이에요,선명해요,보통이에요,편안해요
LV.5 매여언,핸드볼 스페지알 - 핑크 / IF6561,240,"삼바랑 비교했을 때 같은 240인데 좀 더 커요 ㅠㅠ
그치만 교환하기 귀찮아서 꽉끈해서 신고 있습니다!
발도 편하고 색깔도 예뻐요.",2024.01.26,커요,보통이에요,보통이에요,보통이에요,적당해요
LV.8 윈터원더,핸드볼 스페지알 - 핑크 / IF6561,275,딱 예쁜 뮤트한 핑크색감의 신발입니다 흑청에 입으려고 샀어요,2024.02.26,보통이에요,보통이에요,보통이에요,좁아요,편안해요
LV.3 짱선88,핸드볼 스페지알 - 핑크 / IF6561,240,"무조건 작게 주문하세요!!
발사이즈230 발볼넓고 평발이라 항상240-250주문하는데
스페지알은 엄청 크다고 무조건 작게히야된데서 그냥 240했는데도 커요 발볼넓어도 본인사이즈보다 -5~10 작게신는거 추천합니다. (발230 솔로몬240,어그250,컨버스240, 닥터마틴250신음)",2024.01.30,커요,보통이에요,보통이에요,보통이에요,적당해요
LV.3 외로운발리퀄팅,핸드볼 스페지알 - 핑크 / IF6561,240,봄에 신으면 딱일것같습니다 청바지나 스웻모두 잘어울려요,2024.01.16,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.3 외로운종로크루넥,핸드볼 스페지알 - 핑크 / IF6561,230,얇쌍한 스페지알에는 통큰바지가 잘 어울려요~ 코디하기 좋네요,2024.02.13,커요,보통이에요,보통이에요,넓어요,적당해요
LV.7 덕구눈아,핸드볼 스페지알 - 핑크 / IF6561,235,"삼ㅂ ㅏ, 나이키 240
뉴발, 반스 235
신는 발볼 넓은 235입니다!
반사이즈 다운하라 해서 235로 주문했는데 편하게 잘 맞아요ㅎㅎ
쿠션감은 삼ㅂㅏ보다는 훨 좋고, 색감도 이미지보다 연해서 무채색 인간이 포인트로 신기 좋을 것 같아요",2024.05.01,커요,밝아요,흐려요,보통이에요,편안해요
LV.6 나이키니니,핸드볼 스페지알 - 핑크 / IF6561,250,스웨이드 소재라 여름 빼고 다 신기 좋아요. 근데 너무 많이 신고 다닌거 같아서 전 안신을려고요... 봄에 신으면 이쁘긴 합니다 ㅎㅎ,2024.04.10,보통이에요,어두워요,보통이에요,보통이에요,적당해요
LV.5 김다순,핸드볼 스페지알 - 핑크 / IF6561,255,진짜 너무 이뻐요 색감도 은은하고 너무 좋아요 패피가 된 기분,2024.01.16,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.4 폰하늘,핸드볼 스페지알 - 핑크 / IF6561,230,"캐주얼한 옷에 포인트로 매치하기 좋아요 사진보다 조금 더 어두운 색감이고 코디가 아주 쉽진 않은데 그냥 여기저기 신다보면 또 쉬운거 같기도 하고..
⭐️무신사에서 재고 풀리는거 재입고 알림 신청해놔도 안뜨던데요 여러번 알림설정해놨는데 계속 안왔어요!!ㅠㅠ 그냥 매일 밤마다 들어와서 봤고 3월 언제 11시 이런식으로 떠서 구매했어요 알림은 안오더라구여..",2024.03.30,커요,보통이에요,보통이에요,보통이에요,딱딱해요
LV.6 뵤오..,핸드볼 스페지알 - 핑크 / IF6561,235,일반 운동화는 240 신는데 235 사도 넉넉하게 신을 수 있었어요 두꺼운 양말 신으면 딱이여서 반다운추천!,2024.03.08,커요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 독특한파스텔모자,핸드볼 스페지알 - 핑크 / IF6561,235,사이즈 잘맞고 색상이 연핑크라서 봄에 신기 너무 이쁩니다,2024.02.16,보통이에요,보통이에요,선명해요,좁아요,적당해요
LV.7 레몬맛하이츄,핸드볼 스페지알 - 핑크 / IF6561,230,"컨버스 240 , 아디다스 토바코 235 신습니다

사이즈 고민하다가 일단 235로 구매해서 신어봤는데 살짝 크더라구요
230으로 교환하니 적당히 여유 있으면서 잘 맞았습니다

착화감은 토바코보다 무겁고 살짝 딱딱해서 그렇게 편하지는 않았어요
근데!!! 디자인이랑 색감이!!! 너무 예쁘기 때문에 만족합니다
분홍색이 너무 튀지않게 은은히 포인트 돼서 아주 예뻐요💗

무료반품일때 구매해서 사이즈도 확인하고 좋았어용",26일 전,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 만슈79,핸드볼 스페지알 - 핑크 / IF6561,270,"남자가 신어도 괜찮을만한 핑크색이에요
크기는 큰편이라 한치수 작게 주문했어요",2024.04.27,커요,보통이에요,보통이에요,보통이에요,적당해요
LV.6 삼삼합니당,핸드볼 스페지알 - 핑크 / IF6561,240,실물이 더 예쁘고 착화감도 가볍고 편해서 좋습니다,2024.03.20,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.8 스캇04,핸드볼 스페지알 - 핑크 / IF6561,245,가젤보다 볼이 좁고 높이가 낮게 나왔어요. 감안해서 볼 넓은 분들은 5-10 사이즈 업 추천합니다!!,2024.02.08,보통이에요,보통이에요,보통이에요,보통이에요,딱딱해요
LV.4 성운무신,핸드볼 스페지알 - 핑크 / IF6561,225,편하게 신고 있습니다 ㅎ 어느장소에서도 잘신을수잇네요,2024.01.25,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.3 머털도사탈도사,핸드볼 스페지알 - 핑크 / IF6561,240,"넘 귀엽고 예뻐욥 친규들도 예쁘다고 해줬어요
착화감은 발볼이 넓게 나온 거 같아서 여유있는느낌.. 신발이 크게 나온 거 같아요 전 좋았어요 발바닥은 딱딱해요 그래도 오래 신었는데 발 안아팠어요! 그냥… 후회없는 소비였어요 👍 강추 실물도 넘예뻐욥",2024.06.06,커요,보통이에요,보통이에요,넓어요,적당해요
LV.4 롤래이,핸드볼 스페지알 - 핑크 / IF6561,240,"제가 덩크240 포스235 신는데
발볼이넓은편이라 얇은신발은 240신어요
240샀고 앞코는좀남고헐렁한느낌인데 꽉끈하면될것같고 너무편합니다.
235했으면 길이는괜찮아도 발가락한테 미안했을수도.

너무이쁩니다..최근산스니커즈중에젤맘에들고
원피스 반바지 청바지 뭐.. 다 어울릴것같아서 신납니다.

신나서 발이.하늘을 나네요",2024.05.29,보통이에요,보통이에요,보통이에요,넓어요,편안해요
LV.4 피제이쭌,핸드볼 스페지알 - 핑크 / IF6561,240,여자친구생일 선물로 사줬는데 너무너무 이쁘네요 실물파입니다!,2024.05.18,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.6 전은석,핸드볼 스페지알 - 핑크 / IF6561,265,여러종류 반바지나 청바지에 여기저기 붙여입기 좋네요.,2024.05.18,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 Ssatani2,핸드볼 스페지알 - 핑크 / IF6561,260,"이쁘네요
빈티지하고
근데 전 좀 편하게 신는타입이라 에어포스도60신어서
이건 255사이즈가 없어서 그냥 60시켯는데 음..좀 길어서 커보이고 무게가 묵직하고 발드가는부분이 넓어서 좀더 큰느낌은 있지만 모양새는 딱맞아서 발등올라오고 발가락 부분 넓어지고 하는거보단 나으니까
잘신을게용!!",2024.02.28,보통이에요,밝아요,보통이에요,보통이에요,적당해요
LV.5 BonnnnnieeE,핸드볼 스페지알 - 핑크 / IF6561,240,"쨍한 분홍색이 아니라 여기저기 휘뚜루마뚜루 신어도
다 잘 어울립나당!!🫶🏼",2024.02.22,보통이에요,밝아요,선명해요,보통이에요,적당해요
LV.7 탭댄싱어,핸드볼 스페지알 - 핑크 / IF6561,270,스페지알 첫구매라 사이즈 고민 후 구매했는게 길이가 좀 길어요 그래도 끈 꽉 묶으면 헐떡거리지 않아 그냥 신으려합니다!,10일 전,커요,보통이에요,보통이에요,보통이에요,적당해요
LV.6 빵담,핸드볼 스페지알 - 핑크 / IF6561,245,"여행갈때 신고다녔는데 불편함없이 잘 돌아 다녔어요!
색깔이 넘 이쁘고 크게 튀지않아서 여기저기 잘어울리고 포인트되는것같아용",13일 전,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 1호롤롤롤1,핸드볼 스페지알 - 핑크 / IF6561,230,재입고 존버하다가 알람 뜨자마자 구매하고 담날 바로오고... 한참 신다가 후기 쓰러옴 ! 말뭐 너무 이쁘고 발바닥 아치형이라 편하기까지,15일 전,커요,보통이에요,보통이에요,보통이에요,편안해요
LV.5 구김없는김씨,핸드볼 스페지알 - 핑크 / IF6561,230,정말 쏘 pretty예요. 재질이 스웨이드라서 한 여름에는 신기 어렵겠지만 나머지 봄 가을 겨울에는 잘 신고 다닐 것 같아요. 특히 스페 지열은 발 아치 쪽에 볼록하게 쿠션이 있어서 착한 감이 매우 편합니다.,17일 전,커요,보통이에요,보통이에요,보통이에요,편안해요
LV.6 kds9022,핸드볼 스페지알 - 핑크 / IF6561,230,"다시 재입고 되서 와이프 사줬는데 너무 좋아하네요
저도 하나 사고싶은데 사려니 와이프가 겹치기 싫다해서 못사고 ㅠ 평상시 235신는데 230이 잘맞다고 합니다
약간 크게 나온듯 참고하세요",27일 전,커요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 뇽안뇽뇽,핸드볼 스페지알 - 핑크 / IF6561,220,"색도 너무 예쁘고 발도 편안해서 마음에들어요!
보통 220-225를 신어요
다들 크다고하는데 저는 발볼 약간 있어서 정사이즈 220샀더니 딱 맞아요. 발바닥 쿠션도 있어서 편하고 좋아요",29일 전,보통이에요,밝아요,흐려요,보통이에요,편안해요
LV.5 요맨요긔,핸드볼 스페지알 - 핑크 / IF6561,240,"매장에 몇번이고 헛걸음을하고 못구했는데
재입고 알림해두고 기다리다 결국 무신사에서 실물영접했어요
역시나 너무 예쁨❤️ 너무예쁜 핑크:)
어떤바지에도 치마에도 다잘어울려요",2024.05.30,보통이에요,밝아요,선명해요,보통이에요,편안해요
LV.3 박혜미,핸드볼 스페지알 - 핑크 / IF6561,220,"신발 진짜편해요!
발아치쪽이 튀어나와있어서
오래걸어도 발이 하나도 안아파서
다른색상도 보고있어요.
평상시 230사이즈 신는편인데 크게나왔다고해서
25 주문했다가 커서 220으로바꿨어요
그래도 무료반품이라 배송비없이
예쁜제품구매했습니닷ㅎ 추천드려요!",2024.05.21,커요,보통이에요,보통이에요,보통이에요,편안해요
LV.3 패기있는홍대러그,핸드볼 스페지알 - 핑크 / IF6561,220,착화감이 생각보다 편해서 놀랐네요 225인데 220으로내렸는데도 헐떡거려요.꽉끈해서 신어요. 어떤착장이든 여리한느낌 한스푼을 더해줘서 좋아요.두번째 사진은 코르테즈 225와 비교샷입니다.,2024.05.21,커요,밝아요,선명해요,보통이에요,편안해요
LV.4 상큼한나고야패턴,핸드볼 스페지알 - 핑크 / IF6561,270,"177/68/270
평소에 아식스/나이키/뉴발란스 전부 270 신습니다.
발볼이 넓은 편인데도 불구하고 이 신발이 살짝 큰거 같아 꽉끈하고 다닙니다. 역시나 착화감이 좋은편은 아닙니다
남자가 신기에 부담없는 핑크색이고 포인트 주기 좋습니다
다만 재질이 스웨이드다 보니 관리를 잘 해야할것 같습니다
참고로 제 신발은 벌써 청바지때문에 이염이 됐습니다 ..
오염에 예민하신 분들은 참고해주시면 되겠습니다",2024.05.21,커요,보통이에요,보통이에요,좁아요,적당해요
LV.6 남보스베이비,핸드볼 스페지알 - 핑크 / IF6561,250,헉 !! 재입고만 기다렸다가 바로 샀습니다 너무 예뻐요,2024.05.18,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.4 내가바로황선정,핸드볼 스페지알 - 핑크 / IF6561,220,색감도 쨍쨍하고 너무 이뻐요!! 사이즈는 많이 크니 반치수나 한치수 작게 주문해야 할 거 같아여!,2024.05.11,커요,보통이에요,선명해요,보통이에요,편안해요
LV.6 Sspear,핸드볼 스페지알 - 핑크 / IF6561,270,색감이 아주 좋은 신발이네요. 올 봄 여름은 이걸로 후후,2024.05.07,커요,보통이에요,보통이에요,넓어요,편안해요
LV.6 양구찡,핸드볼 스페지알 - 핑크 / IF6561,235,마음에들어요 사이즈 반 다운했어요 !! 연청에 신으면 예쁘겠네요.,2024.05.06,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.6 _oriori,핸드볼 스페지알 - 핑크 / IF6561,230,넉넉하게 샀더니 좀 커요 225가 딱 좋았을거같아요 신발은 편해오,2024.03.28,커요,보통이에요,보통이에요,보통이에요,적당해요
LV.7 초코송이조아,핸드볼 스페지알 - 핑크 / IF6561,245,색감이 딸기우유 색이라 너무 예쁘고 채도가 낮아서 웬만한 옷에 잘 어울려요. 특히 회색이랑 너무 잘 맞아요! 원래 250 신는데 아디다스 요런 라인은 245가 넉넉하게 맞더라구요. 깔창이 아치 모양에 맞게 올라와있어서 은근히 편해요. 혀가 얇아서 신을 때 살짝 신경써야 하는 게 좀 귀찮은데 너무 예뻐서 자주 신어요!,2024.03.28,커요,밝아요,보통이에요,보통이에요,편안해요
LV.7 pprkc,핸드볼 스페지알 - 핑크 / IF6561,255,"핑크핑크 가젤이에요~~
여성여성하네요
구하기힘든데 무신사에서 잘구매했습니다!! 꾸벅
무신사좋아요!",2024.03.25,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.6 t!nashe,핸드볼 스페지알 - 핑크 / IF6561,220,"넘 예뻐요
핑크색 스페지알이 갖고 싶었는데 무신사에서 구매할 수 있어서 나름 저렴하게? 잘 샀네요 ㅎㅎ",2024.03.12,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.4 나뇽ㅇ,핸드볼 스페지알 - 핑크 / IF6561,230,"고민하다가 구매했는데 역시 넘 이뻐요!
정사이즈로 가면 약간 널널하게 딱 맞는거같습니다
너무 유행하기전에 사서 완전 만족입니당",2024.03.06,보통이에요,보통이에요,보통이에요,보통이에요,편안해요
LV.5 포켓걸은비,핸드볼 스페지알 - 핑크 / IF6561,220,진짜 너무너무 예뻐요 후기 잘 안쓰는데 어렵게 구했고 디자인이 너무 예쁘니 씁니당 히히 발볼 엄청넓은 230인데 220 신어도 길이가 어째남네요,2024.02.23,커요,보통이에요,보통이에요,넓어요,적당해요
LV.7 탐나는인디고부츠,핸드볼 스페지알 - 핑크 / IF6561,220,"배송도 빠르고 꼼꼼하네요, 색감도 좋고 편합니다.",2024.02.15,보통이에요,밝아요,선명해요,보통이에요,편안해요
LV.5 폭염엔노랑터틀넥,핸드볼 스페지알 - 핑크 / IF6561,225,"덥신해서 신으면 진짜 예뻐요, 사이즈는 정사이즈 가면 됩니다.",2024.02.01,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 메징잉,핸드볼 스페지알 - 핑크 / IF6561,225,너무 갖고싶었던 핸드볼 핑크 ㅠㅠ 재입고 되자마자 구매했어용 배송 받자마자 신나서 신어봤는데 실물이 더 예쁨 ㅠㅠ 핑크라서 매치하기 힘들까 했는데 생각보다 여기저기 잘 어울려요 그리고 사이즈는 반사이즈 작게샀는데도 좀 큽니다 참고하세요 !,2024.01.15,커요,보통이에요,보통이에요,보통이에요,적당해요
LV.3 노시환여자친구,핸드볼 스페지알 - 핑크 / IF6561,240,어떤 사람은 반업하라하고 어떤 사람은 반사이즈 다운하래서 엄청 고민했는데 235가 품절이라 그냥 240(정사이즈)시켰어요 !! 조금 크긴 한데 꽉끈해서 신으면 될 것 같아요 발볼 조금 넓은 편인데 반사이즈 다운하는게 제일 좋을 듯!!! 무조건 반사이즈 다운!!!,2024.01.13,커요,보통이에요,선명해요,넓어요,편안해요
LV.3 sgi02101,핸드볼 스페지알 - 핑크 / IF6561,225,스페지알 핑크 일단 보자마자 반해서 망설임 없이 구매했습니다 ㅎㅎ 색이 너무 튀지도 않고 은은한데 포인트 되어 너무 예쁘더라구요! 보통 신발 230 사이즈 신는데 스페지알은 살짝 크게 나와서 반사이즈 다운했더니 잘 맞습니다 ㅎㅎ 핑크색 너무 예쁘고 나만 신고 싶어요,2024.01.11,커요,보통이에요,보통이에요,보통이에요,적당해요
LV.3 빡구땅땅,핸드볼 스페지알 - 핑크 / IF6561,275,"제가 사고 맘에 들어서 아빠도 사드렸더니 색감도 맘에 들어하시고 엄마까지 주문했답니다 😆
가족이 다같이 커플신발이 생겼습니다🙌🏻",1일 전,커요,보통이에요,선명해요,보통이에요,적당해요
LV.3 빡구땅땅,핸드볼 스페지알 - 핑크 / IF6561,265,"신발 너무너무 맘에드네요
스페지알 맘에 들어서 노란색?도 하나 더 살까 고민중입니다ㅎㅎ",1일 전,커요,보통이에요,선명해요,보통이에요,적당해요
LV.3 yennyfe,핸드볼 스페지알 - 핑크 / IF6561,225,"일단 어제 주문했는데 바로 다음날 배송이 와서 놀랐고, 색감이 너무 밝지도 어둡지도 않아서 편하게 신을 수 있을 것 같아요!",2일 전,커요,보통이에요,선명해요,보통이에요,편안해요
LV.5 군고구마푸딩,핸드볼 스페지알 - 핑크 / IF6561,235,고민에 고민을 하다가 계속 아른 거려서 구매 했는데 받아 보니 후회한 시간이 아까웠어요 색감이 다 한 그런 신발... 사이즈는 240 보통 신는데 반다운 하니까 딱 좋아요 너무 예쁩니다 ...,2일 전,보통이에요,보통이에요,선명해요,넓어요,편안해요
LV.7 상도동갑판병,핸드볼 스페지알 - 핑크 / IF6561,245,색감좋습니다 스웨이드여서 여름엔 더운신발이에요,2일 전,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.3 씽냥,핸드볼 스페지알 - 핑크 / IF6561,235,"정말 고민고민하다가 아른거려서 구매했는데 ...
너무 예뻐요 🥹 세모라 때가 많이 타는데 아껴신을 수가 없어요 여름에 포인트 주기 좋습니다 !🩷🤍
대신 조금 크게 나온 신발이라 5-10정도는 작게 사는 거 추천드립니동",3일 전,커요,보통이에요,보통이에요,넓어요,편안해요
LV.2 현대적인라임론칭,핸드볼 스페지알 - 핑크 / IF6561,235,사이즈 정 사이즈 잘 맞네요 색상 넘 이뻐여 다른 컬러도 구매하고싶네요 발도 편하고 넘 좋습니당,4일 전,보통이에요,보통이에요,선명해요,보통이에요,편안해요
LV.7 Hoon Lee,핸드볼 스페지알 - 핑크 / IF6561,270,"배송 완전담날바로 너무이쁘네요 실제로 본게 더좋아보이고
잘어울리고",4일 전,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.4 확실한살구색무드,핸드볼 스페지알 - 핑크 / IF6561,235,커플신발 알아보다가 아디다스가 무난한것 같아서 매장에 가서 색상 확인하고 구매했습니다! 평소 운동화 240에 반스는 230 신는데 235가 딱 맞아요! 반사이즈 다운 추천합니다! 색은 맑은 딸기우유 색이고 스웨이드라 부드러운 느낌입니다!,4일 전,커요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 무쉰사에서다사,핸드볼 스페지알 - 핑크 / IF6561,235,이거 너무 이뿐고 아닌가요? 발 안좋아서 아무거나 못신는데 이거는 너무 편하고 뚱치를 잘잡아줘요 완벽 그잡체 잘신을게요! 뚱스탈로!!,4일 전,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 김쩡석,핸드볼 스페지알 - 핑크 / IF6561,235,핏도 그렇고 색상도 이쁜데 재질 특성 상 빨리 더러워지고 더러워지면 쉽게 안 지워지는 것 같아여 그리고 비 오는 날 조심 !,4일 전,커요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 나뇨2,핸드볼 스페지알 - 핑크 / IF6561,230,"너무 귀여운 신발이에요
착화감도 너무 좋고 아디다스 기준 225 신는데 반사이즈 업했더니 딱 좋습니다",5일 전,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 JBR82,핸드볼 스페지알 - 핑크 / IF6561,240,딸기우유색 너무튀지않고 무난하니 색 이뻐요 만족합니다,5일 전,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.3 써니벨,핸드볼 스페지알 - 핑크 / IF6561,220,"보통 운동화 225 230 신는데 220이 맞네요
신발 편하고 색도 너무 예뻐요 핑크지만 촌스럽지 않아요
쿠폰써서 저렴하게 구매해서 너무 좋아요
배송도 하루만에 왔습니다",5일 전,커요,보통이에요,보통이에요,보통이에요,편안해요
LV.7 고구마칠,핸드볼 스페지알 - 핑크 / IF6561,225,빠른배송 감사합니다~디자인 최고인것 같습니다,5일 전,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.5 두두둔둔,핸드볼 스페지알 - 핑크 / IF6561,240,색빠진 핑크에 청록색 스트라이프가 진짜 개귀엽습니다 사계절 신기 좋을듯,5일 전,보통이에요,보통이에요,보통이에요,보통이에요,편안해요
LV.4 에옹♧,핸드볼 스페지알 - 핑크 / IF6561,235,"예쁨. 이 단어 하나로 다 설명가능..

발바닥 들어간 부분에 신발이 착 붙도록 볼록 올라와 있어서 착화감 좋음
그리고 예쁨. 핑크인데 여기저기 매치하기 좋아서 자주 신음 보기만 해도 배부름 좀 사진에서 어둡게 나왔는데 이색아니고 진짜 예쁨",5일 전,보통이에요,보통이에요,보통이에요,보통이에요,편안해요
LV.3 선한세종애니멀,핸드볼 스페지알 - 핑크 / IF6561,240,의상은 무시해주세요 ㅜㅋㅋ 꾸미고 신어봤는데 무지 예뻐요 편합니다!!,5일 전,커요,보통이에요,보통이에요,보통이에요,편안해요
LV.8 혼다봉,핸드볼 스페지알 - 핑크 / IF6561,230,너무 색감이 예쁘고 여러 힙한 느낌의 옷들과 잘 어울립니다~,5일 전,보통이에요,보통이에요,보통이에요,넓어요,적당해요
LV.5 랑넝우,핸드볼 스페지알 - 핑크 / IF6561,235,사이즈 크게 나온편이라고 해서 5 사이즈 줄여서 구매했어요 코디하기 쉽진 않을꺼 같은데 잘 신어보께요!!!,5일 전,보통이에요,밝아요,보통이에요,좁아요,편안해요
LV.4 고상한삼청동세럼,핸드볼 스페지알 - 핑크 / IF6561,235,편하고 색감 이쁘고 맘에 들어요. 블랙핑크도 제발 재입고해주세요ㅠㅠ,6일 전,보통이에요,어두워요,보통이에요,보통이에요,적당해요
LV.5 차분한퀸스지갑,핸드볼 스페지알 - 핑크 / IF6561,230,"생각보다 사이즈가 커요!! 발볼은
좁은 편이라 신경 안썼고 길이가 원래 230신는데 뒤에가
좀 남더라구요
그래도 꽉묶으면 괜찮아요
캐쥬얼하게신기 좋을것같아요",6일 전,커요,밝아요,선명해요,보통이에요,적당해요
LV.5 ㅗㅠㅜ,핸드볼 스페지알 - 핑크 / IF6561,235,"아무래도 스웨이드라 여름용 신발은 아니지만 색감이
예뻐서 맘에 들어요---!!
아직까지는 덥거나 하지 않아서 무난하게 자주 신을 것 같습니답",7일 전,보통이에요,보통이에요,보통이에요,넓어요,편안해요
LV.3 YuN1_,핸드볼 스페지알 - 핑크 / IF6561,225,"실물이 무척 예쁜 신발이에요!
평소에 230 신는데 신발이 좀 크게 나왔대서 225 샀어요
작지도, 크지도 않고 발 편하게 잘 맞아요",7일 전,보통이에요,보통이에요,보통이에요,보통이에요,적당해요
LV.3 믄징,핸드볼 스페지알 - 핑크 / IF6561,230,"평소 230정도 신고 뉴발란스 530은 225사이즈 신는데
아디다스 스페지알 230샀더니 크네요ㅠ̑̎ 아디다스가 전체적으로 좀 크게 나오나봐요
발볼 좁지않고 보통에서 조금 넓은편? 인데 한치수 작게 할껄 그럤어요
조금 헐떡이는 느낌 있어서 아쉬운데
전체적인 핏은 괜찮은거 같아 그냥 신습니다,,ㅎㅎ
색감 정말 예쁘고 마냥 핑크핑크한게 아니라 휘뚤마뚤 청바지 카고바지 스커트 어디에나 잘 어울릴만한 아이템이에요ㅎㅎ 봄에 가격 너무 올라서 못샀는데 벚꽃철 지나니까 정가로 뜨네요ㅋㅋ 잘 신겠습니다~",8일 전,커요,보통이에요,선명해요,보통이에요,적당해요
LV.3 귤보링,핸드볼 스페지알 - 핑크 / IF6561,225,"신발 진짜 이뻐요! 저 원래 230에서 235신는데
225신었는데도 좀 몇번 신으니 널널해져요!
사이즈 잘 선택하셔서 신어보세요!진짜 예뻐요 ㅎㅎ❤
어디든지 코디 잘어울려요! 완조니추천",8일 전,커요,보통이에요,선명해요,보통이에요,적당해요
LV.6 Passioner,핸드볼 스페지알 - 핑크 / IF6561,225,스페지알 핑크 너무 예뻐요💓 가젤이랑 삼바랑 비교하면 훨씬 더 편안해요! 착화감도 좋고 색감도 예뻐서 아주 만족합니다! ㅎㅎ,8일 전,커요,밝아요,선명해요,보통이에요,편안해요
